833913|2020-08-07 13:47:48|Descarregar os ajustes do sistema de supervisão e controle referente a teleproteção LT Emborcação - São Gotardo 2 500 kV.
833924|2020-08-07 14:48:42|Atualização da base de dados do SSC SAGE da SE Palmeiras.
833925|2020-08-07 14:49:20|Correção de BUG visual no SCADA dos parques eólicos de Santo Antonio de Pádua, São Cristóvão e São Jorge.
833932|2020-08-07 15:09:21|Acessante JMM  Cymi, e contratadas, com o acompanhamento da CHESF, realizar os testes de Integração do novo painel e proteção diferencial de barras 230 kV aos bays da CHESF para possibilitar a Integração dos novos bays 04N2  04N3 às 04B1  04B2 da SE IGT.
834038|2020-08-08 11:28:47|Verificações e testes no telecomando de Ligar  Desligar do DJ 35452-106.
834130|2020-08-10 11:05:29|MANUTENÇÃO CORRETIVA NO PAINEL CCLP (CLP MASTER A  B) EM VIRTUDE DE RUÍDO ANORMAL PROVENIENTE DE UM DOS MÓDULOS ELETRÔNICOS PERTENCENTES AO ECE765KV.
834138|2020-08-10 11:18:41|ATUALIZAÇÃO DA BASE DE DADOS DO SAGE PARA: CORREÇÃO DE PONTOS DE DISTRIBUIÇÃO DE MEDIDAS ANALÓGICAS PARA O CTRR E INFORMAÇÕES RELATIVAS A TROCA DO DISJUNTOR DE AMARRE 138 kV (DJ606) E DA SECCIONADORA SC605
834208|2020-08-10 14:36:12|Reparo no sinal de supervisão da seccionadora 2700 de 230kV da UTR Escrava da Usina Subterrânea.					
834251|2020-08-10 16:15:54|Instalação de novas réguas para leitura de nível no barramento do reservatório de Antônio Dias, próximo ao vertedouro. 
834296|2020-08-10 18:03:54|Implantação da BD 462 do SAGE.
834311|2020-08-10 20:16:22|Indisponibilidade dos controles de Potência Ativa e Reativa do complexo eólico Riachão, devido à falha no sistema Scada WindAccess.
834559|2020-08-11 18:28:38|MANUTENÇÃO CORRETIVA NA BASE DE DADOS DO SAGE E NAS LÓGICAS DAS UCDs VISANDO ENTRADA EM OPERAÇÃO DO AT05 NA SE VITÓRIA
834580|2020-08-12 08:43:41|Realizar manutenção preventiva no Inversor da subestação Santa Maria 3.
834654|2020-08-12 12:08:46|Realização de testes em modo ilha da UTE Novo Paraiso.
834723|2020-08-12 16:24:11|Corrigir falha na sinalização do 35352-7 na IHM, devido não estar mudando de estado de fechado para aberto
834740|2020-08-12 17:07:44|Reconfiguração física e lógica do sistema de supervisão e controle da subestação da UHE Dona Francisca.
834762|2020-08-12 18:32:54|Verificações e testes em pontos de supervisão inválidos para o COT
834839|2020-08-13 10:45:37|GERAÇÃO DA BASE DE DADOS DO CTRS-FURNAS E DO COS-FURNAS PARA ACERTOS DA BASE DE DADOS DO SISTEMA SOL
